id,booking_status_pred,Cancellation_prob
54447,0,0.062114496
54448,0,0.43346393
54449,1,0.564403
54450,1,0.8599748
54451,0,0.23066287
54452,1,0.60359484
54453,0,0.11447726
54454,1,0.507735
54455,0,0.07186753
54456,0,0.006328346
54457,0,0.44208482
54458,1,0.79539675
54459,0,0.19726183
54460,0,0.49464977
54461,0,0.052686572
54462,1,0.95532155
54463,0,0.4870336
54464,1,0.8827706
54465,0,0.30002096
54466,1,0.57026845
54467,1,0.9519787
54468,1,0.615538
54469,0,0.31021252
54470,0,0.16208465
54471,0,0.10055294
54472,0,0.06418024
54473,0,0.33072186
54474,0,0.110213004
54475,0,0.21206893
54476,1,0.7198701
54477,0,0.0015843479
54478,0,0.2634187
54479,0,0.12334801
54480,1,0.8422188
54481,1,0.8211723
54482,1,0.9526284
54483,0,0.08735675
54484,0,0.10204837
54485,1,0.74730986
54486,0,0.071184926
54487,0,0.12642564
54488,1,0.54934984
54489,0,0.42521667
54490,1,0.9526331
54491,1,0.815251
54492,0,0.049293183
54493,1,0.82662433
54494,1,0.9525614
54495,1,0.63544196
54496,0,4.5320676e-09
54497,1,0.5975195
54498,0,0.10198488
54499,1,0.7689795
54500,1,0.7329847
54501,0,0.20872246
54502,1,0.8509952
54503,0,0.117723405
54504,0,0.26909646
54505,1,0.67330086
54506,1,0.7706342
54507,0,0.23016775
54508,1,0.79025316
54509,0,0.008853139
54510,1,0.5006084
54511,1,0.8611643
54512,1,0.94513243
54513,0,0.055467755
54514,0,0.35223034
54515,1,0.5741961
54516,1,0.74695677
54517,1,0.9238003
54518,0,0.081182696
54519,0,0.17775097
54520,0,0.093416415
54521,0,0.107539326
54522,0,0.11955903
54523,0,0.185113
54524,0,0.03568822
54525,0,0.0037495794
54526,1,0.6154066
54527,0,0.2516872
54528,0,0.08356625
54529,0,0.03506116
54530,0,0.42507258
54531,1,0.6114173
54532,1,0.64363253
54533,1,0.54089326
54534,0,0.10948757
54535,1,0.70173126
54536,0,0.26687455
54537,0,0.019149274
54538,0,0.11671529
54539,0,0.026823219
54540,0,0.18842977
54541,1,0.9172344
54542,0,0.30318487
54543,1,0.7701232
54544,0,0.42380768
54545,0,0.04724029
54546,1,0.69190323
54547,0,0.21294142
54548,0,0.020935541
54549,1,0.79472274
54550,0,0.1849318
54551,0,0.029925033
54552,1,0.6713273
54553,1,0.8514261
54554,1,0.5542237
54555,1,0.94470775
54556,0,0.17731065
54557,0,0.39317653
54558,0,0.25245467
54559,0,0.18015616
54560,1,0.640953
54561,1,0.7292134
54562,0,0.086414784
54563,0,0.39053044
54564,0,0.35142577
54565,1,0.88315123
54566,0,0.44217348
54567,0,0.31316173
54568,1,0.67734957
54569,0,0.37359738
54570,0,0.42340213
54571,0,5.1118866e-12
54572,1,0.5894533
54573,0,0.03474493
54574,0,0.24771422
54575,0,0.08914695
54576,0,0.24566692
54577,1,0.8349581
54578,0,0.03163618
54579,0,0.008175277
54580,0,0.12626994
54581,0,0.009636086
54582,0,0.059699774
54583,0,0.009715049
54584,0,0.020472728
54585,0,0.45188487
54586,0,0.43096825
54587,0,0.25243258
54588,1,0.80375516
54589,0,0.1538874
54590,0,0.15916519
54591,0,0.030547526
54592,1,0.8606627
54593,0,0.37644854
54594,0,0.07755843
54595,0,0.4934097
54596,0,0.03594119
54597,0,0.06689415
54598,1,0.9427598
54599,0,0.007879767
54600,0,0.2763551
54601,0,0.004542218
54602,0,0.10939859
54603,0,0.49943757
54604,0,0.00042881668
54605,1,0.8252098
54606,0,0.34657323
54607,0,0.15585652
54608,0,0.23125075
54609,0,0.100196145
54610,1,0.74254537
54611,1,0.7794263
54612,0,0.058369514
54613,0,0.3047371
54614,1,0.87570393
54615,0,0.08335935
54616,0,0.16712518
54617,0,0.18934399
54618,1,0.7872785
54619,0,0.009131037
54620,0,0.14527059
54621,0,0.30951184
54622,1,0.7733196
54623,1,0.7489043
54624,0,0.4218972
54625,1,0.69821346
54626,0,0.014980788
54627,1,0.9458565
54628,0,0.037026253
54629,0,0.18825716
54630,1,0.7348951
54631,1,0.8946259
54632,0,0.16565472
54633,0,0.089525886
54634,0,0.4558385
54635,0,0.026910642
54636,1,0.782869
54637,1,0.9663318
54638,1,0.65237516
54639,1,0.78791636
54640,1,0.7705446
54641,1,0.6134649
54642,0,0.10360579
54643,0,0.0061290553
54644,1,0.50014997
54645,0,0.28915545
54646,0,0.39709663
54647,0,0.23798925
54648,0,0.41824538
54649,1,0.57905865
54650,0,0.38881436
54651,0,0.29862112
54652,1,0.88549805
54653,1,0.79407936
54654,1,0.7709625
54655,0,0.040608596
54656,0,0.09665674
54657,0,0.1604848
54658,0,0.39324316
54659,0,0.04912704
54660,0,0.04727357
54661,1,0.8098411
54662,0,0.07973468
54663,1,0.7469731
54664,0,0.050804954
54665,0,0.42943385
54666,0,0.020153034
54667,0,0.054385033
54668,1,0.8390282
54669,1,0.8236959
54670,1,0.5810628
54671,1,0.93409586
54672,0,0.46241966
54673,0,0.33734652
54674,0,0.1386024
54675,1,0.7791049
54676,1,0.9547986
54677,0,0.31403744
54678,1,0.6018264
54679,0,0.000121782614
54680,1,0.8310981
54681,1,0.5649087
54682,0,0.012530693
54683,1,0.80699587
54684,1,0.79022974
54685,0,0.39387184
54686,0,0.20120904
54687,1,0.60435855
54688,0,0.24435636
54689,1,0.8188128
54690,0,0.16213086
54691,0,9.4655235e-07
54692,1,0.94799405
54693,0,0.0034493871
54694,1,0.6289602
54695,0,0.019266512
54696,0,0.3680854
54697,0,0.09100448
54698,0,0.28794667
54699,0,0.045906417
54700,1,0.8664711
54701,0,0.18368345
54702,1,0.6312246
54703,0,0.22908491
54704,0,0.17488211
54705,0,0.11258509
54706,1,0.74337804
54707,0,0.40087116
54708,0,0.031774953
54709,0,0.2394472
54710,0,0.42823914
54711,1,0.7655551
54712,1,0.73519444
54713,0,0.080735795
54714,0,0.057876404
54715,1,0.8402663
54716,0,0.111002296
54717,0,0.21931961
54718,0,0.31606907
54719,0,0.035843503
54720,0,0.009927543
54721,1,0.84999126
54722,0,0.044426076
54723,0,0.032148015
54724,0,0.18473332
54725,1,0.7746897
54726,0,0.16555439
54727,1,0.775619
54728,0,0.28325784
54729,1,0.53364736
54730,0,0.47241932
54731,0,0.42401686
54732,0,1.650493e-05
54733,0,0.2630008
54734,1,0.8445533
54735,0,0.3576429
54736,0,0.10866656
54737,1,0.7657079
54738,0,0.081868775
54739,0,0.19782124
54740,0,0.28350455
54741,1,0.5077845
54742,0,0.15754116
54743,0,0.0033016957
54744,0,5.7641607e-11
54745,1,0.82713515
54746,0,0.23297131
54747,0,0.057193432
54748,0,0.4496045
54749,0,0.2554439
54750,1,0.85145813
54751,0,0.39967743
54752,1,0.621803
54753,0,0.004657415
54754,1,0.96297926
54755,0,3.3418073e-05
54756,0,0.34609386
54757,0,0.33167613
54758,1,0.76520026
54759,1,0.51127213
54760,0,0.21417066
54761,0,0.40555775
54762,0,0.18344574
54763,0,0.25836208
54764,0,0.116762854
54765,1,0.7759918
54766,0,0.3328873
54767,1,0.90917253
54768,0,0.16352877
54769,0,0.34621334
54770,0,0.39017966
54771,0,0.20897938
54772,0,0.068820365
54773,1,0.57865644
54774,0,8.69017e-09
54775,1,0.96218395
54776,1,0.8237375
54777,1,0.6209589
54778,0,0.18315515
54779,1,0.94396126
54780,1,0.53755975
54781,0,0.07945425
54782,0,0.024341987
54783,0,0.0005348195
54784,1,0.87524855
54785,1,0.7701726
54786,1,0.9614031
54787,0,0.12668268
54788,1,0.7525648
54789,0,0.18265401
54790,0,0.10153306
54791,0,0.028815512
54792,1,0.76576716
54793,0,0.22006604
54794,0,0.08707232
54795,0,0.0067510083
54796,0,0.24685228
54797,0,0.0072157634
54798,1,0.7382715
54799,1,0.85066277
54800,0,0.005170151
54801,0,0.28656048
54802,1,0.7162981
54803,0,0.11089552
54804,1,0.8690438
54805,1,0.8246699
54806,0,0.0013568198
54807,1,0.75474274
54808,0,0.22612442
54809,0,0.02171882
54810,1,0.89636475
54811,0,1.1098596e-05
54812,1,0.89506406
54813,0,0.01312213
54814,0,0.43386075
54815,0,0.06778818
54816,0,0.17313321
54817,1,0.6996095
54818,0,0.19251238
54819,1,0.9404815
54820,0,0.4595406
54821,1,0.7984096
54822,0,0.0016092071
54823,0,0.47967386
54824,0,0.491673
54825,0,0.23915236
54826,0,0.16158392
54827,0,0.17737119
54828,1,0.69945335
54829,1,0.93464875
54830,1,0.67857915
54831,0,0.037499946
54832,0,0.1733618
54833,0,0.29156694
54834,1,0.7743608
54835,1,0.5126621
54836,1,0.6577378
54837,0,0.29656276
54838,0,0.07193573
54839,0,0.33534178
54840,0,0.1635668
54841,0,0.047633436
54842,0,0.057945147
54843,0,0.045684647
54844,0,0.17184465
54845,0,0.14633696
54846,1,0.7681501
54847,0,0.43609953
54848,1,0.67590153
54849,1,0.7467228
54850,0,0.015089669
54851,1,0.56503844
54852,0,0.47245026
54853,1,0.6487846
54854,0,0.23044857
54855,1,0.8059603
54856,0,0.15672116
54857,1,0.5027946
54858,0,0.22108543
54859,1,0.74746174
54860,1,0.8405868
54861,1,0.9805001
54862,1,0.70170975
54863,0,0.22467247
54864,1,0.9014825
54865,0,0.015443754
54866,1,0.9571479
54867,0,0.046904787
54868,0,0.21127085
54869,0,0.28649318
54870,0,0.41477016
54871,0,0.14916664
54872,0,0.4148398
54873,0,0.008186729
54874,0,0.29839963
54875,0,0.061657224
54876,0,0.07643468
54877,0,0.00059109257
54878,0,0.37646595
54879,1,0.8104337
54880,0,0.16531572
54881,0,0.33333784
54882,0,0.21937807
54883,0,0.017707637
54884,1,0.6549119
54885,1,0.90252155
54886,0,0.49772042
54887,0,0.3023105
54888,0,0.29034802
54889,1,0.6810792
54890,1,0.5926338
54891,0,0.32446873
54892,0,0.009911836
54893,1,0.9037105
54894,1,0.84190047
54895,0,0.0033957085
54896,0,0.20930506
54897,1,0.7682037
54898,1,0.8710861
54899,1,0.6671206
54900,0,0.0027489811
54901,1,0.7824729
54902,1,0.76003796
54903,0,0.02900285
54904,0,0.07733427
54905,0,0.2946096
54906,1,0.83506846
54907,0,0.41272816
54908,0,0.0040005306
54909,0,0.17323288
54910,0,0.30018133
54911,0,0.099149644
54912,0,0.4005515
54913,1,0.62702334
54914,1,0.72450566
54915,0,0.0005312901
54916,1,0.8013747
54917,1,0.54510623
54918,0,0.16550848
54919,0,0.15885639
54920,0,0.16899404
54921,1,0.8238531
54922,0,0.38854828
54923,0,0.15789011
54924,0,0.21989447
54925,0,0.20305558
54926,0,0.3347327
54927,1,0.80351263
54928,0,0.1677334
54929,0,0.34526172
54930,1,0.7110431
54931,0,0.33349103
54932,1,0.77081746
54933,0,0.15954733
54934,0,0.13823102
54935,1,0.5027361
54936,0,0.17947647
54937,0,0.060613867
54938,0,0.013941408
54939,1,0.7128147
54940,1,0.9216505
54941,0,0.23279224
54942,1,0.80408156
54943,0,4.353304e-09
54944,0,0.44936493
54945,0,0.14696375
54946,1,0.7803582
54947,0,0.2391403
54948,1,0.84822124
54949,0,0.08595008
54950,0,0.2242309
54951,1,0.640151
54952,1,0.59957165
54953,0,0.31883502
54954,0,0.05671858
54955,0,0.33243954
54956,0,0.20201941
54957,0,0.013427289
54958,1,0.7250542
54959,0,0.16259897
54960,0,0.24976005
54961,1,0.86569595
54962,0,0.20209932
54963,1,0.80107427
54964,0,0.37753683
54965,0,0.009982368
54966,0,0.44341907
54967,0,0.11368814
54968,0,0.27520728
54969,0,0.10342922
54970,0,0.46907672
54971,1,0.71268505
54972,1,0.8225119
54973,0,0.09958552
54974,0,0.040927928
54975,0,0.20810127
54976,1,0.9252509
54977,0,0.110851124
54978,1,0.9475884
54979,1,0.8726588
54980,1,0.86640906
54981,1,0.64258546
54982,0,0.36612052
54983,0,0.24553329
54984,1,0.7747056
54985,1,0.8124505
54986,0,0.10608024
54987,0,0.43317533
54988,0,0.07289204
54989,0,0.009365694
54990,0,0.22675171
54991,0,0.27818817
54992,0,0.1464327
54993,0,0.030491626
54994,0,0.39922342
54995,0,0.41693535
54996,0,0.19873992
54997,0,0.09036369
54998,1,0.70237803
54999,1,0.7021024
55000,0,0.003251711
55001,0,0.06515169
55002,0,0.22463089
55003,0,0.15492389
55004,0,0.0074230097
55005,1,0.9371722
55006,0,0.17528763
55007,0,0.10047814
55008,0,0.32273388
55009,1,0.7067352
55010,1,0.94338804
55011,0,0.01887144
55012,0,0.21753147
55013,1,0.8873717
55014,1,0.83546215
55015,1,0.81565905
55016,0,0.08759042
55017,1,0.7148705
55018,0,0.074333556
55019,0,0.06460655
55020,1,0.7402931
55021,0,0.04215071
55022,0,0.01978861
55023,0,0.17183958
55024,0,0.102283865
55025,0,0.11774228
55026,0,0.33769026
55027,1,0.95084673
55028,0,0.106147505
55029,1,0.7153466
55030,0,0.010926851
55031,1,0.9406148
55032,0,0.1784988
55033,0,0.08217286
55034,0,0.00042599908
55035,1,0.5233329
55036,1,0.77213323
55037,1,0.69306666
55038,0,0.0977288
55039,0,0.034453545
55040,0,0.011197185
55041,0,0.19473885
55042,1,0.94058293
55043,0,0.10334279
55044,0,0.051659916
55045,1,0.6724922
55046,1,0.7806282
55047,0,0.13138618
55048,0,0.036863465
55049,0,0.2166148
55050,0,3.6487786e-06
55051,0,0.14183617
55052,0,0.27177596
55053,0,0.4124186
55054,1,0.92473817
55055,0,0.20458408
55056,1,0.6691514
55057,1,0.8036995
55058,1,0.65674204
55059,0,0.2774802
55060,1,0.57084614
55061,0,0.09359935
55062,0,0.0033630244
55063,0,3.0428986e-05
55064,0,0.17094314
55065,0,0.04940519
55066,1,0.76234096
55067,0,0.06626692
55068,0,0.027229413
55069,0,0.25229713
55070,1,0.7690911
55071,0,0.3957848
55072,0,0.0042040925
55073,0,0.25540516
55074,1,0.78048193
55075,0,0.43340507
55076,0,0.099613264
55077,0,0.47814304
55078,0,0.23441099
55079,0,1.4459259e-05
55080,0,0.24825323
55081,0,0.4218937
55082,0,0.24378622
55083,0,0.34954354
55084,1,0.63492
55085,1,0.5213314
55086,0,0.35896263
55087,1,0.75445807
55088,1,0.8232113
55089,0,0.041209053
55090,1,0.7158487
55091,0,0.40988156
55092,0,0.005006589
55093,0,0.4246685
55094,0,0.01697735
55095,0,0.25448242
55096,0,0.42105648
55097,0,0.32110202
55098,1,0.7580125
55099,0,0.15396163
55100,0,0.14588995
55101,1,0.73654336
55102,1,0.9490364
55103,0,0.095096305
55104,1,0.51307946
55105,0,0.42168498
55106,0,0.48220423
55107,0,0.0419363
55108,0,0.24528898
55109,0,0.0170419
55110,1,0.63514453
55111,0,0.21409747
55112,0,0.037117917
55113,1,0.96649516
55114,1,0.74752593
55115,1,0.9343948
55116,0,0.43909585
55117,0,0.08643051
55118,0,0.011193489
55119,1,0.73384
55120,0,0.14992937
55121,1,0.633011
55122,0,0.44004926
55123,0,0.3148056
55124,1,0.6793416
55125,0,0.23218945
55126,0,0.3891718
55127,1,0.77946514
55128,1,0.8892803
55129,0,0.11035623
55130,1,0.86540246
55131,0,0.1141586
55132,0,0.3855824
55133,0,0.20729645
55134,0,0.178776
55135,0,0.13315569
55136,1,0.79403526
55137,1,0.8302273
55138,1,0.7509912
55139,1,0.8520818
55140,0,0.0012804356
55141,0,0.012452227
55142,1,0.78905463
55143,0,0.40373105
55144,0,0.24943757
55145,0,0.12742978
55146,0,0.15213609
55147,0,0.31330702
55148,0,0.18000203
55149,0,0.26486674
55150,1,0.72805494
55151,0,0.02762329
55152,1,0.9268045
55153,1,0.63645166
55154,0,0.22900435
55155,1,0.70646906
55156,0,0.2532488
55157,0,0.35167027
55158,0,0.13639584
55159,1,0.6864717
55160,1,0.85877264
55161,0,0.17374265
55162,0,0.33949265
55163,0,0.029629033
55164,0,0.018417416
55165,1,0.9143885
55166,0,0.24188635
55167,1,0.84734786
55168,1,0.5983711
55169,0,0.46265298
55170,0,0.27301204
55171,0,0.32819688
55172,1,0.72734666
55173,1,0.8992279
55174,0,0.45940304
55175,0,0.06411083
55176,0,0.32021385
55177,1,0.8634958
55178,0,7.311244e-09
55179,0,0.00087314466
55180,0,0.0070723756
55181,0,0.015068234
55182,0,0.12851372
55183,0,0.04780047
55184,0,0.1426024
55185,1,0.7832746
55186,0,0.17745133
55187,0,0.10514024
55188,0,0.24759923
55189,0,0.25160602
55190,1,0.68600225
55191,1,0.9367953
55192,1,0.9239443
55193,0,0.36718288
55194,0,0.07312683
55195,0,0.08035374
55196,1,0.76900584
55197,0,0.18966423
55198,0,0.45890605
55199,0,0.33206213
55200,1,0.77163
55201,0,0.0453007
55202,0,0.0013844202
55203,0,0.30384305
55204,0,0.024699649
55205,0,0.3074108
55206,0,0.09791991
55207,0,0.2779851
55208,1,0.809009
55209,1,0.7781167
55210,0,2.3834153e-05
55211,0,0.061537918
55212,0,0.18803738
55213,1,0.5331153
55214,0,0.26509959
55215,1,0.9630448
55216,1,0.9407557
55217,0,0.010547887
55218,0,0.2541378
55219,1,0.7275073
55220,0,0.36947533
55221,0,0.42462823
55222,1,0.78356165
55223,0,0.44781289
55224,0,0.3675421
55225,0,0.13894412
55226,0,0.017838124
55227,0,0.12903698
55228,0,0.07925139
55229,0,0.21013734
55230,1,0.5653739
55231,0,0.30745113
55232,1,0.741254
55233,0,0.30673435
55234,0,0.026551936
55235,0,0.091627456
55236,0,0.15602534
55237,0,1.5904936e-08
55238,0,0.2388488
55239,0,0.07317966
55240,0,0.07663258
55241,0,0.40714142
55242,0,0.23508562
55243,0,4.965462e-12
55244,1,0.88282114
55245,0,0.44451073
55246,1,0.9423671
55247,0,0.18091251
55248,0,0.25538316
55249,1,0.8247696
55250,0,0.43237484
55251,0,0.20744936
55252,1,0.6745763
55253,0,0.21466306
55254,0,0.07013672
55255,0,1.8806459e-05
55256,0,0.23050478
55257,0,0.049252126
55258,1,0.73544574
55259,1,0.9688346
55260,0,0.054298446
55261,0,0.0045668683
55262,0,0.08732454
55263,0,0.41991425
55264,1,0.9586523
55265,1,0.872334
55266,1,0.62800086
55267,0,0.08649068
55268,1,0.62490195
55269,0,0.40316126
55270,0,0.17817435
55271,0,0.0155096315
55272,0,0.16395438
55273,0,0.38153505
55274,1,0.5050294
55275,1,0.76740324
55276,1,0.9684354
55277,0,0.20488052
55278,0,0.021064298
55279,0,0.00838009
55280,1,0.60594666
55281,0,0.01482721
55282,1,0.7377844
55283,1,0.7976833
55284,0,0.2223964
55285,0,0.21915081
55286,0,0.010435159
55287,0,0.24150279
55288,1,0.7185675
55289,0,0.21863015
55290,0,0.027464285
55291,0,0.4859118
55292,0,0.062162045
55293,0,0.21049424
55294,0,0.13003618
55295,0,0.13370283
55296,0,0.033427518
55297,1,0.7516484
55298,0,0.17351617
55299,1,0.9485368
55300,0,0.20287542
55301,0,0.38729548
55302,1,0.9586614
55303,0,0.4059513
55304,0,0.26006904
55305,0,0.079075314
55306,1,0.9632179
55307,0,0.3510598
55308,1,0.94778776
55309,0,0.078739956
55310,0,0.03114601
55311,1,0.74392724
55312,0,0.22311406
55313,0,0.28701466
55314,1,0.62189245
55315,0,0.03159266
55316,0,0.056316804
55317,1,0.66139835
55318,0,0.17128229
55319,0,0.021359332
55320,0,0.27213767
55321,0,0.13136378
55322,0,1.5843055e-07
55323,1,0.77496254
55324,0,0.29741755
55325,0,0.20208247
55326,0,0.11222748
55327,0,0.29594848
55328,0,0.092551604
55329,0,0.2704072
55330,1,0.8108727
55331,0,0.28503218
55332,0,0.09080133
55333,0,0.018340655
55334,1,0.56518203
55335,0,0.086431906
55336,0,0.0034125824
55337,0,0.10579931
55338,0,0.30414888
55339,1,0.519639
55340,0,0.4619496
55341,0,0.28180334
55342,1,0.7963531
55343,0,0.35346833
55344,1,0.7665047
55345,0,0.004238622
55346,1,0.59078616
55347,0,0.019572299
55348,0,0.0018900819
55349,0,0.044291984
55350,0,0.18845993
55351,0,0.21436721
55352,0,0.0820915
55353,1,0.7503325
55354,0,0.29595315
55355,0,0.099200234
55356,0,0.12873651
55357,0,0.051461123
55358,0,0.2409809
55359,0,0.21536861
55360,1,0.93444353
55361,0,0.10638678
55362,0,0.11451805
55363,0,0.18803437
55364,1,0.7287054
55365,0,0.19660327
55366,0,0.4641452
55367,1,0.94086117
55368,0,0.13144715
55369,0,0.16339941
55370,1,0.93829
55371,1,0.7680949
55372,0,0.39215913
55373,0,6.8492864e-06
55374,1,0.90379477
55375,0,0.37981305
55376,0,0.37749666
55377,1,0.9376309
55378,0,0.2766086
55379,1,0.9296449
55380,0,0.14137232
55381,1,0.8545965
55382,1,0.9634463
55383,0,0.3331918
55384,0,4.500293e-07
55385,0,0.088890806
55386,1,0.8668942
55387,0,0.22785959
55388,0,0.41470525
55389,1,0.8144775
55390,0,0.023677662
55391,0,0.1143777
55392,0,0.037944525
55393,0,0.086635105
55394,1,0.81478804
55395,0,0.4008722
55396,0,0.04313001
55397,0,0.25320294
55398,0,0.07923063
55399,0,0.2638604
55400,0,0.012139517
55401,1,0.765456
55402,0,0.22897813
55403,0,0.18925582
55404,1,0.6603866
55405,0,0.13369693
55406,0,0.20413542
55407,0,0.049525615
55408,0,0.21547821
55409,1,0.7736888
55410,0,0.08835416
55411,0,0.07307186
55412,0,0.3561445
55413,0,1.9746645e-05
55414,1,0.6478576
55415,0,0.46521127
55416,0,0.380059
55417,1,0.7547484
55418,0,0.08627939
55419,0,0.4837935
55420,0,0.065183155
55421,0,0.02472745
55422,1,0.76989776
55423,1,0.76804996
55424,0,0.10049889
55425,0,0.053029723
55426,0,0.0073002027
55427,0,0.38804242
55428,0,0.03689935
55429,0,0.18644309
55430,0,0.0030274293
55431,1,0.8897457
55432,1,0.54414725
55433,1,0.7913558
55434,1,0.77817714
55435,1,0.57072175
55436,0,0.296279
55437,0,0.29282624
55438,1,0.58660537
55439,0,0.020344278
55440,0,2.5392015e-09
55441,0,0.19301115
55442,0,0.10128934
55443,1,0.68321615
55444,0,0.014700401
55445,0,0.018708557
55446,0,0.05584398
55447,0,0.071448214
55448,0,0.060005795
55449,0,0.25934732
55450,0,0.4756765
55451,0,0.007476762
55452,0,0.17015928
55453,0,0.27424952
55454,0,0.22501259
55455,0,0.17996566
55456,0,0.18966383
55457,0,0.01759682
55458,0,0.22710964
55459,0,0.12158821
55460,1,0.8742116
55461,1,0.89732695
55462,0,0.2885536
55463,1,0.7860761
55464,0,0.39519438
55465,0,0.27361968
55466,0,0.23337376
55467,0,0.013636689
55468,1,0.8260559
55469,0,0.21598534
55470,1,0.7133647
55471,0,0.17754026
55472,0,0.24187233
55473,1,0.95703465
55474,0,0.006734803
55475,0,0.3692209
55476,0,0.37288952
55477,1,0.62208235
55478,0,0.009347365
55479,1,0.77960527
55480,1,0.58713675
55481,1,0.7801139
55482,1,0.7716474
55483,0,0.18124463
55484,1,0.95276314
55485,1,0.61374646
55486,0,0.011575655
55487,1,0.69972914
55488,0,0.3843323
55489,1,0.77765226
55490,0,0.19741961
55491,0,0.3098
55492,0,0.11031482
55493,1,0.68950576
55494,0,0.3355147
55495,0,0.088184424
55496,0,0.00014552318
55497,1,0.7306123
55498,1,0.8416117
55499,0,0.08478975
55500,1,0.8812772
55501,1,0.5814489
55502,0,0.1653104
55503,1,0.8113749
55504,1,0.74918973
55505,1,0.7995529
55506,0,0.01297813
55507,0,0.33421445
55508,0,0.06395881
55509,0,0.19844589
55510,0,0.437167
55511,0,0.24450792
55512,1,0.5237982
55513,0,0.32425338
55514,0,0.2670665
55515,0,0.050096434
55516,0,0.05328295
55517,1,0.6786752
55518,0,0.0076465183
55519,0,0.06852524
55520,0,0.06237635
55521,0,0.007056718
55522,1,0.95691466
55523,0,0.3671042
55524,1,0.83957165
55525,1,0.6467586
55526,1,0.8512517
55527,1,0.7649009
55528,0,0.27854115
55529,1,0.94364846
55530,1,0.7949224
55531,0,0.049519416
55532,1,0.76485074
55533,0,0.3715582
55534,0,0.034102336
55535,1,0.78741777
55536,1,0.63364565
55537,0,0.08503941
55538,0,0.14014113
55539,0,0.022248236
55540,0,0.010425338
55541,0,0.18143506
55542,0,0.038367677
55543,1,0.5320957
55544,1,0.8765676
55545,1,0.761354
55546,0,0.18657626
55547,1,0.9579656
55548,1,0.9582046
55549,1,0.6712142
55550,0,0.32653683
55551,0,0.21858129
55552,0,0.06291357
55553,0,0.21163014
55554,1,0.8111395
55555,0,0.1276683
55556,1,0.86703134
55557,0,0.110099584
55558,0,0.3202904
55559,0,0.07511905
55560,0,0.2812648
55561,0,0.289943
55562,0,0.4007289
55563,1,0.7932205
55564,0,1.3821946e-09
55565,0,0.27374086
55566,1,0.69168633
55567,1,0.68549836
55568,0,0.11110258
55569,1,0.6327315
55570,1,0.77698827
55571,0,0.1844184
55572,0,0.33241832
55573,0,0.013637401
55574,0,0.41212526
55575,0,0.026460504
55576,0,0.18857141
55577,1,0.8399036
55578,0,0.0032073597
55579,0,0.24868762
55580,0,0.35359833
55581,0,0.051653184
55582,1,0.7426022
55583,0,0.0020871786
55584,0,0.34297296
55585,0,0.026499275
55586,0,0.22605212
55587,0,0.007535071
55588,0,0.034809824
55589,1,0.79112196
55590,0,0.33516854
55591,0,0.27340257
55592,0,0.07538706
55593,0,0.20031424
55594,1,0.7587839
55595,1,0.9390561
55596,0,0.008120402
55597,0,0.016873382
55598,1,0.7613479
55599,0,0.0024912816
55600,0,0.118300654
55601,1,0.80881965
55602,0,0.048278425
55603,0,0.16224056
55604,1,0.71437204
55605,0,0.3925626
55606,1,0.95461214
55607,0,0.24264207
55608,1,0.60793996
55609,0,0.2130605
55610,0,0.058027692
55611,1,0.94978064
55612,0,0.32985464
55613,1,0.5484302
55614,0,0.15999892
55615,0,0.01347261
55616,0,0.40083653
55617,0,0.18213959
55618,0,0.21785691
55619,0,0.38361278
55620,1,0.69361454
55621,0,0.12057237
55622,1,0.7907896
55623,1,0.84626234
55624,0,0.35783207
55625,0,0.031323947
55626,0,0.17720003
55627,0,0.028738247
55628,0,0.19817744
55629,0,0.0684991
55630,0,0.2898229
55631,1,0.76116794
55632,0,0.03778886
55633,1,0.55909145
55634,1,0.6641431
55635,0,0.25166315
55636,0,0.15831573
55637,0,0.056729216
55638,1,0.8931924
55639,1,0.5512072
55640,0,0.3139517
55641,1,0.5977642
55642,0,0.41604856
55643,1,0.7684103
55644,0,0.01883577
55645,0,0.12460361
55646,0,0.0007117341
55647,1,0.738414
55648,0,0.4051267
55649,0,0.06652543
55650,1,0.6931437
55651,1,0.9304638
55652,0,3.597592e-17
55653,1,0.580838
55654,1,0.8678093
55655,0,0.053883653
55656,0,0.3295749
55657,0,0.17565642
55658,0,0.39934477
55659,0,0.34762478
55660,1,0.603792
55661,0,0.12164075
55662,0,0.37743798
55663,0,0.38253894
55664,0,0.15256354
55665,1,0.73296505
55666,0,7.3040064e-05
55667,1,0.5749693
55668,0,0.022511361
55669,1,0.7154748
55670,0,0.31195372
55671,0,0.3026948
55672,0,0.2983069
55673,1,0.92817795
55674,0,0.009693963
55675,0,0.11227535
55676,0,0.08357929
55677,0,0.040629447
55678,1,0.8953763
55679,0,0.4252322
55680,0,0.24140127
55681,0,0.16002584
55682,0,0.017388003
55683,0,0.18924943
55684,0,0.40756166
55685,0,0.24078459
55686,0,0.101125784
55687,1,0.6221829
55688,0,0.2589101
55689,0,0.03078876
55690,0,0.21609485
55691,1,0.63295007
55692,0,0.13478513
55693,1,0.880987
55694,0,0.08906246
55695,1,0.5213242
55696,0,0.07251534
55697,0,0.39104083
55698,1,0.953986
55699,0,0.37003767
55700,1,0.69160205
55701,0,0.0046019186
55702,0,0.060009796
55703,0,0.04706726
55704,0,0.1116133
55705,1,0.5275798
55706,0,0.15404582
55707,0,0.067684464
55708,0,0.22911197
55709,0,0.1348155
55710,0,0.00552434
